skillID,desc,pdesc,h,ph,hch
500061036,번개와 하나가 되어 적을 섬멸한다. 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,,"#c액티브 효과# : MP #mpCon 소비, #time초 동안 최종 데미지 #indiePMdR% 증가, 공격 시 #damage%의 데미지로 #attackCount번 공격하고 최대 #mobCount명까지 전이되는 번개 발동\n전이될 때마다 피해 점차 감소, 주변의 적 숫자에 따라 최대 #x개까지 동시에 번개 발동 가능\n발동되는 번개가 1개일 경우 #s%로 #q번 공격하는 강력한 번개 발동\n번개의 재발동 대기시간 #y초\n#c패시브 효과# : 신뇌합일의 액티브 효과가 지속 중이지 않을 때 공격 시 주변에 일반 몬스터가 있다면 번개 1개가 발동, 재발동 대기시간 #z초, 액티브 효과와 패시브 효과는 동시에 발동되지 않음\n재사용 대기시간 #cooltime초",,
500061037,,,,,
500061038,,,,,
500061039,폴암 마하의 힘이 깃들어 강력한 힘을 발휘한다.,,"MP #mpCon 소비, 사용 즉시 #z콤보 증가, #time초 동안 마하의 힘이 깃들어 공격력 #indiePadR% 증가, 공격 스킬 사용 시 #x초 마다 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격하는 눈보라 발생\n재사용 대기시간 : #cooltime초",,
500061040,,,,,
500061041,여러 속성의 강력한 마법을 연달아 사용한다. 각각의 공격을 명중시키면 일정 시간 새로운 힘을 얻을 수 있다. 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. ,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격하는 마법을 4연속 사용, 추가 크리티컬 확률 #cr%\n공격 후 명중한 속성마다 #x초 동안 최종 데미지 #y% 증가\n재사용 대기시간 #cooltime초\n미르 스킬을 사용한 후 앉은 상태에서 엘리멘탈 블래스트를 사용하면 엘리멘탈 블래스트가 발동되지 않고 융합 스킬을 발동할 수 있지만 엘리멘탈 블래스트에 재사용 대기시간이 적용되고 소비 MP가 2배로 증가",,
500061042,,,,,
500061043,,,,,
500061044,,,,,
500061045,여러 속성의 강력한 마법을 연달아 사용한다. 각각의 공격을 명중시키면 일정 시간 새로운 힘을 얻을 수 있다.,,,,
500061046,잔상처럼 남은 정령의 기운이 적들을 공격한다. 정령의 기운 및 에우렐의 형상은 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 실피디아 사용 중에는 정령의 기운이 발동되지 않지만 발동 확률에 비례하여 스킬의 최종 데미지가 증가한다.,,"MP #mpCon 소비, #time초 동안 공격 스킬 사용 시 잔상이 같은 스킬로 최대 3번까지 추가 공격\n잔상의 최종 데미지 반영률 #x%\n발동 확률 #z%, 다음 추가 공격부터 20%씩 감소\n이슈타르의 링과 이르칼라의 숨결은 발동 확률 절반만 적용\n공격 스킬 사용 시 #s2초 마다 최대 #mobCount명의 적을 #damage%로 #attackCount번 공격하는 에우렐의 형상 발생, 연계 스킬 사용 시 재발동 대기시간 1초 감소\n재사용 대기시간 : #cooltime초",,
500061047,,,,,
500061048,,,,,
500061049,잔상처럼 남은 정령의 기운이 적들을 공격한다. 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,,"MP #mpCon 소비, #time초 동안 이슈타르의 링을 제외한 스킬 사용 시 잔상이 같은 스킬로 최대 3번까지 추가 공격\n잔상의 최종 데미지 반영률 #x%\n발동 확률 #z%, 다음 추가 공격부터 20%씩 감소\n재사용 대기시간 #cooltime초",,
500061050,유니콘의 왕 실피디아에 탑승하여 전투한다. 탑승 중 스피릿 점프를 두 번까지 사용할 수 있고 스킬을 다시 사용하여 돌진 공격을 사용할 수 있으며 ↑ 방향키를 누른 채 스킬을 다시 사용해 날아오르며 돌진 공격을 사용할 수 있다. 실피디아 탑승 중에는 일부 공격 스킬만 사용할 수 있으나 특정 스킬의 공격 속도가 증가하고 이그니스 로어 버프 중첩이 최대치로 고정 적용되며 이르칼라의 숨결 사용 중에는 실피디아가 지속시간으로 종료되지 않는다.\n탑승 해제 : 아래 방향키와 기본 공격 함께 사용,,"MP #mpCon 소비, #time초 동안 실피디아 탑승, 탑승 중 공격력 #indiePadR% 증가, 최대 HP의 일정 비율로 피해를 입히는 공격을 포함한 피격 데미지 #indieDamReduceR% 감소\n돌진 공격은 최대 #v명의 적을 #w%의 데미지로 #z번 공격\n재사용 대기시간 #cooltime초",,
500061051,,,,,
500061052,,,,,
500061053,,,,,
500061054,끝없는 분노로 인해 삶과 죽음의 경계를 넘은 망령이 된다.\n지속 중 피격 데미지로 인해 HP가 1 미만이 되지 않고 치명적인 상태이상에 걸리지 않으며 받았던 데미지가 분노로 저장된다. 저장된 분노는 가시로 표출되어 주변을 공격하지만 스킬 종료 후 쌓였던 분노로 인해 지속적으로 고통을 받게 된다.\n지속 중 스킬을 재사용해서 해제할 수 있고 분노의 가시는 공격 무시 및 공격 반사 상태의 적에게도 피해를 입힐 수 있으나 #c반사 피해를 무시하지 못한다.#\n레버넌트 지속 중 및 분노로 인한 지속 피해를 받을 때 전투 상태가 유지된다.,,"최대 HP의 #hpRCon% 소비, #time초 동안 지속\n익시드 스킬 사용 시 최대 #y명의 적을 #z%의 데미지로 #w번 공격하는 분노의 가시 발동, 몬스터 방어율 #ignoreMobpdpR% 추가 무시, 재발동 대기시간 #v초\n#c받은 피해#를 최대 HP의 #q%에 해당하는 수치까지 분노로 저장하고 저장량에 비례해 분노의 가시 재발동 대기시간 감소, 일정 시간마다 현재 쌓인 분노의 #q2% 감소\n#c스킬 종료 후# 일정 간격마다 저장된 분노와 최대 HP의 #v2%에 해당하는 피해를 합쳐 #u번에 나누어 받음, 해당 피해로 사망하지 않음\n재사용 대기시간 : #cooltime초",,
500061055,,,,,
500061056,,,,,
500061057,,,,,
500061058,쌓였던 분노로 인해 지속적으로 고통을 받는다.,,,,
500061059,에너지 코어를 과부하시켜 최대치를 초과하여 에너지를 모을 수 있게 한다. 코어가 과부하되었기 때문에 MP를 회복할 수 없게 되나 스킬 사용으로 에너지를 소모하지 않게 되고 과부하에 의해 발생한 플라즈마 전류가 주변 적을 공격한다. 플라즈마 전류는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 최대치를 초과한 에너지는 아마란스 제네레이터로 충전시킬 수 없다.,,"MP #mpCon 소비, 초당 MP 최대 MP의 #q% + #y 소비, 초과 에너지 #w 충전 가능, 에너지 충전 시간 #z초로 감소\n초과 충전한 에너지 당 최종 데미지 #x% 증가\n재사용 시 스킬 비활성화, 비활성화 시 초과 충전된 에너지 즉시 소멸\n플라즈마 전류는 일정 시간마다 발생하여 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격하는 전격 #s번 발동\n재사용 대기시간 : #cooltime초",,
500061060,,,,,
500061062,시간을 얼려 한계를 넘는다. 발동 시 공격을 받은 적은 행동 불가 상태가 되나 90초 동안 행동 불가 상태 이상에 저항하여 리미트 브레이크 및 다른 스킬로 인한 행동 불가 상태 이상에 걸리지 않는다. 스킬을 재사용하여 즉시 종료할 수 있고 스킬을 종료해도 리미트 브레이크의 효과는 종료되지 않는다. 스킬 종료 시 가하는 충격은 공격 무시 및 공격 반사 상태의 적에게도 피해를 입힐 수 있다. 브레이크 모드 시 스킬이 종료될 때 공격을 받은 적에게 행동 불가 상태를 적용한다. 아래 방향키를 누르면서 사용하면 반대 모드가 발동된다.\n#c브레이크 모드 온오프 : 마우스 우클릭#,,"타임 포스 #forceCon 소비, 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격, 대상은 #w초 동안 행동 불가 상태 적용\n발동 시 공격으로 적에게 준 데미지에 따라 행동 불가 지속시간 최대 100% 증가\n이후 #time초 동안 재사용 대기시간 초기화의 영향을 받지 않는 스킬을 제외한 스킬의 재사용 대기시간이 #q% 더 빠르게 감소, 공격 속도 2단계 증가, 최종 데미지 #indiePMdR% 증가, 주변의 적을 느리게 만듦\n종료될 때 주변의 최대 #s명의 적에게 #u%의 데미지로 #s2번 공격하는 충격을 #q2번 추가로 가함, 발동 시 공격에 적중된 적 및 최대 HP가 가장 높은 보스 몬스터를 우선으로 공격\n재사용 대기시간 #cooltime초",,
500061063,,,,,
500061064,,,,,
500061065,타버린 마력 회로를 일시적으로 복원해 과거의 마력 날개를 부활시킨다.\n리스토어의 공격은 공격 무시 및 공격 반사 상태의 적에게도 피해를 입힐 수 있고 스킬을 다시 사용하면 즉시 종료된다.\n필요 스킬 : #c노빌리티 10레벨 이상#,,"시전 및 시전 후 초당 최대 MP의 #mpRCon% 소비\n#time초 동안 데미지 #y%, 에테르 획득량 #x%, 오더로 명령할 수 있는 에테르 소드 #z개 증가\n일정 시간마다 마력 날개를 펼쳐 최대 #mobCount명의 적을 #damage%의 데미지로 #attackCount번 공격하고 자신을 포함한 파티원 최대 HP의 #t% 회복\n#c재사용 대기시간 #cooltime초",,
500061066,크리스탈 기술을 발전시켜 자유롭게 이동할 수 있는 통로를 설치한다. 작동을 시작한 자신의 크리스탈 게이트에서 위쪽 방향키를 누르면 #c해당 크리스탈 게이트 다음에 설치한 크리스탈 게이트#로 이동할 수 있고 #c마지막에 설치한 크리스탈 게이트를 사용하면 처음 설치한 크리스탈 게이트#로 이동한다.\n1회 사용 후 다시 이용하기 위해 충전 시간이 필요하고 직접 사용한 크리스탈 게이트는 충전 시간이 더 길다. 크리스탈 게이트 주변에서 강화 및 공격 지원 버프를 받을 수 있고 공중에도 설치할 수 있다.\n크리스탈 게이트의 통로를 사용한 이동은 전투의 흐름 발동에 필요한 이동 거리에 포함된다.,,"MP #mpCon 소비, #time초 동안 최대 #prop개의 크리스탈 게이트 설치 가능, #y개 이상 설치 시 작동 시작, #c설치 가능한 시간과 크리스탈 게이트의 지속 시간 동일#1회 이용 후 모든 크리스탈 게이트 #v초 이용 불가, 직접 사용한 크리스탈 게이트 #u초 이용 불가\n크리스탈 게이트 주변에서 일정 간격으로 #u2초 동안 지속되는 마력 #s 증가 버프 획득\n버프 지속 중 직접 공격하는 스킬 적중 시 크리스탈 게이트를 통해 최대 #s2명의 적을 #q2%의 데미지로 공격하는 폭격 #v2번 발생, 재발동 대기시간 #t초\n재사용 대기시간 : #cooltime초, 크리스탈 게이트가 지속 시간보다 빨리 소멸 시 남은 지속 시간의 #w2%만큼 재사용 대기시간 감소",,
500061067,크리스탈 게이트 주변에서는 버프 및 공격 지원을 받을 수 있다.,,,,
500061068,,,,,
500071000,솔 에르다의 힘을 받아들여 능력치가 상승한다.,,,,
80000000,해적 특유의 강인함을 익혀 각종 스탯이 증가하고 피격 데미지가 감소된다.\n월드 내 서로 다른 모험가 해적 직업군이 존재할 경우 한 캐릭터에 최대 3번 중복해서 링크 스킬 지급이 가능하다.,,"힘 #x, 민첩 #y, 지력 #z, 운 #w , 최대 HP #q, 최대 MP #s 증가, 피격 데미지 #q2% 감소",,
80000001,"대상이 보스일 경우, 내면에 잠재된 분노를 이끌어 내 더욱 강력한 데미지를 입힌다.",,보스 몬스터 공격 시 데미지 #bdR% 증가,,
80000002,뛰어난 통찰력을 통해 적의 치명적인 약점을 찾아내는 본성을 가지고 있다.,,크리티컬 확률 #cr% 증가,,
80000005,무엇으로 가려도 스며드는 빛의 힘으로 적의 방어를 일정 부분 무시한다.,,적 공격 시 방어율 무시 #ignoreMobpdpR% 적용,,
80000006,카이저는 보다 우월한 HP를 갖는다.,,HP #mhpR% 증가,,
80000007,마족의 기운으로 자신의 공격력과 마력을 3씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000008,마족의 기운으로 자신의 공격력과 마력을 5씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000009,마족의 기운으로 자신의 공격력과 마력을 7씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000011,,,,,
80000012,,,,,
80000013,상어의 기운으로 자신의 공격력과 마력을 3씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000014,상어의 기운으로 자신의 공격력과 마력을 5씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000015,상어의 기운으로 자신의 공격력과 마력을 7씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000016,,,,,
80000017,우월한 핑크빈의 큐티함으로 자신의 공격력과 마력을 3씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000018,우월한 핑크빈의 큐티함으로 자신의 공격력과 마력을 5씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000019,우월한 핑크빈의 큐티함으로 자신의 공격력과 마력을 7씩 증가시킨다.,,"#공격력 #padX, 마력 #madX 증가",,
80000020,드래곤의 기운으로 자신의 공격력과 마력을 3씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000021,드래곤의 기운으로 자신의 공격력과 마력을 5씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000022,드래곤의 기운으로 자신의 공격력과 마력을 7씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000026,곰 때문이야~곰 때문이야~ 버프는 곰 때문이야! 자신의 공격력과 마력을 3씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000027,곰 때문이야~곰 때문이야~ 버프는 곰 때문이야! 자신의 공격력과 마력을 5씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000028,곰 때문이야~곰 때문이야~ 버프는 곰 때문이야! 자신의 공격력과 마력을 7씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000029,놀라운 펌킨 매직! 자신의 공격력과 마력을 3씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000030,놀라운 펌킨 매직! 자신의 공격력과 마력을 5씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000031,놀라운 펌킨 매직! 자신의 공격력과 마력을 7씩 증가시킨다.,,"#공격력 #padX, 마력 #madX증가",,
80000032,메이플 포스트 시즌 서포터즈 칭호를 착용한 서포터즈들에게 보내는 응원의 힘이다.,,"#공격력 #padX, 마력 #madX 증가, 모든 능력치 #dexX 증가",,
80000041,꼬꼬마 인디언들이 전하는 고마움의 힘이 담겨있다.,,"#공격력 #padX, 마력 #madX 증가",,
80000042,꼬꼬마 인디언들이 전하는 고마움의 힘이 담겨있다.,,"#공격력 #padX, 마력 #madX 증가",,
80000043,꼬꼬마 인디언들이 전하는 고마움의 힘이 담겨있다.,,"#공격력 #padX, 마력 #madX 증가, 모든 능력치 #dexX 증가",,
80000044,액션 히어로의 힘이 넘쳐 흐른다.,,"#공격력 #padX, 마력 #madX 증가",,
80000045,액션 히어로의 힘이 넘쳐 흐른다.,,"#공격력 #padX, 마력 #madX 증가",,
